and	en
the	en
next	en
morning	en
everyone	en
got	en
a	en
scarlet	en
shock	en
as	en
well	en
!	univ
	
Yaar	hi
...	univ
tooney	hi
toh	hi
like	en
Main	hi
Building	en
ki	hi
'	univ
maang	hi
bhar	hi
di	hi
'	univ
...	univ
dedh-litre	mixed
sindoor	hi
sey	hi
...	univ
Good	en
keeda	hi
!	univ
	
#320	univ
:	univ
To	hi
TYDG	acro
:	univ
I'm	en
graduating	en
this	en
year	en
0	univ
If	en
I	en
never	en
met	en
you	en
,	univ
I	en
wouldn't	en
like	en
you	en
0	univ
If	en
I	en
didn't	en
like	en
you	en
,	univ
I	en
wouldn't	en
love	en
you	en
0	univ
If	en
I	en
didn't	en
love	en
you	en
,	univ
I	en
wouldn't	en
miss	en
you	en
0	univ
But	en
I	en
did	en
,	univ
I	en
do	hi
,	univ
and	en
I	en
will	en
0	univ
	
#318	univ
:	univ
I	en
am	en
graduating	en
this	en
year	en
0	univ
Four	en
years	en
ago	en
,	univ
as	en
a	en
reward	en
of	en
clearing	en
JEE	acro
,	univ
I	en
was	en
handed	en
a	en
letter	en
called	en
IIT	en
Bombay	ne
which	en
contained	en
all	en
the	en
secrets	en
of	en
success	en
0	univ
All	en
that	en
was	en
expected	en
of	en
me	en
was	en
to	en
open	en
the	en
letter	en
carefully	en
and	en
learn	en
the	en
content	en
0	univ
0	univ
0	univ
I	en
shall	en
pass	en
it	en
to	en
one	en
of	en
my	en
juniors	en
0	univ
Sealed	en
,	univ
unopened	en
and	en
unread	en
0	univ
	
#317	univ
:	univ
I	en
just	en
check	en
this	en
IITB	acro
confession	en
page	en
to	en
feel	en
how	en
lucky	en
I	en
am	en
0	univ
My	en
hubby	en
is	en
from	en
IITB	acro
,	univ
he	hi
is	en
well	en
behaved	en
&	en
knows	en
the	en
value	en
of	en
people	en
and	en
relationships	en
0	univ
He	hi
never	en
made	en
me	en
feel	en
low	en
or	en
got	en
attracted	en
to	en
other	en
hot	en
chicks	en
0	univ
I	en
feel	en
blessed	en
and	en
same	en
time	en
sorry	en
for	en
all	en
IITians	ne
who	en
treating	en
relations	en
as	en
just	en
lust	en
and	en
measuring	en
everything	en
materialistically	en
in	en
terms	en
of	en
money	en
0	univ
	
\	univ
"	univ	G_X
other	en	G_J
hot	en	G_J
chicks\	en	G_N
"	univ
...	univ
:-P	univ
	
he	hi
must	en
be	en
a	en
janitor	en
	
Rofl	univ
0	univ
The	en
ego	en
on	en
this	en
one	en
	
so	en
u	en
are	hi
not	en
hot	en
	
thats	en
mainly	en
bcoz	en
he	hi
is	en
sooooo	en
hen-pecked	en
by	en
U	en
!!!	univ
	
#316	univ
:	univ
This	en
dates	en
back	en
to	en
few	en
years	en
ago	en
when	en
I	en
went	en
to	en
Europe	ne
for	en
my	en
internship	en
0	univ
To	hi
save	en
money	en
for	en
accommodation	en
,	univ
decided	en
to	en
travel	en
during	en
the	en
night	en
by	en
Eurolines	en
Bus	en
and	en
sleep	en
under	en
the	en
Eiffel	ne
Tower	en
(	univ
aka	en
Million	en
Stars	en
Hotel	en
)	univ
:)	univ
0	univ
0	univ
On	en
the	en
way	en
to	en
Paris	ne
,	univ
I	en
couldn't	en
sleep	en
because	en
of	en
excitement	en
0	univ
there	en
was	en
this	en
German	en
guy	en
who	en
was	en
sitting	en
right	en
next	en
to	en
me	en
0	univ
So	en
we	en
took	en
a	en
blanket	en
and	en
made	en
out	en
the	en
whole	en
night	en
:)	univ
....	univ
	
#315	univ
:	univ
While	en
I	en
was	en
still	en
in	en
IITB	acro
,	univ
I	en
was	en
seeing	en
this	en
girl	en
and	en
just	en
when	en
everything	en
was	en
going	en
right	en
,	univ
she	en
met	en
this	en
older	en
dude	en
who	en
was	en
a	en
businessman	en
0	univ
She	en
dumped	en
me	en
for	en
him	en
in	en
an	en
instant	en
,	univ
and	en
it	en
kinda	en
broke	en
my	en
heart	en
0	univ
After	en
a	en
few	en
months	en
I	en
found	en
out	en
that	en
she	en
left	en
me	en
for	en
him	en
only	en
because	en
of	en
money	en
0	univ
So	en
I	en
hacked	en
into	en
his	en
account	en
,	univ
sent	en
fake	en
emails	en
to	en
a	en
girl	en
who	en
was	en
a	en
common	en
friend	en
of	en
my	en
ex	en
,	univ
showed	en
my	en
ex	en
those	en
fake	en
emails	en
,	univ
this	en
startedhuge	en
trust	en
issues	en
and	en
fights	en
between	en
the	en
two	univ
of	en
them	en
...	univ
a	en
few	en
months	en
later	en
she	en
came	en
to	en
me	en
,	univ
broke	en
down	en
and	en
apologized	en
,	univ
we	en
had	en
great	en
make-up	en
sex	en
and	en
then	en
I	en
told	en
her	en
to	en
f**k	en
off	en
0	univ
	
RESPECT	en
!	univ
	
Great	en
!!!!	univ
	
Hats	en
Off	en
!!	univ
	
Revnge	en
takedown	en
:D	univ
rspct	en
	
[	univ
Admin	en
Note	en
]	univ
We	en
have	en
renamed	en
ourselves	en
,	univ
by	en
popular	en
demand	en
from	en
our	en
readers	en
!	univ
	
So	en
who	en
likes	en
our	en
new	en
name	en
?	univ
	
#314	univ
:	univ
Life	en
sucks	en
,	univ
and	en
then	en
you	en
hook	en
up	en
with	en
someone	en
who	en
doesn't	en
...	univ
	
Well	en
,	univ
that	en
sucks	en
..	univ
	
A	en
sucker	en
is	en
born	en
every	en
minute	en
...	univ
u	en
aint	en
looking	en
hard	en
enough	en
!	univ
	
2013	univ
JEE	acro
Advanced	hi
Answer	en
Key	en
Published	en
0	univ
0	univ
Read	en
On	en
:	univ
http://www.collegeaffairs.in/exam-news/2013-jee-advanced-answer-key-published	univ
	
#313	univ
:	univ
I	en
got	en
dumped	en
after	en
6	univ
years	en
0	univ
Feel	en
like	en
shit	en
0	univ
Really	en
on	en
the	en
verge	en
of	en
being	en
suicidal	en
0	univ
Anyone	en
got	en
any	en
suggestions	en
?	univ
	
Time	en
will	en
heal	en
my	en
friend	en
!!	univ
cheer	en
up	en
!	univ
	
Its	en
a	en
gr8	en
opportunity	en
...	univ
Take	en
a	en
month(or	en
more	en
)	univ
off	en
from	en
work	en
and	en
go	en
sight-seeing	en
random	en
places	en
...	univ
Not	en
touristy	en
destinations	en
...	univ
But	en
quaint	en
,	univ
tucked	en
away	en
patches	en
of	en
paradise	en
!	univ
It'll	en
make	en
U	en
realize	en
how	en
beautiful	en
the	en
world	en
is	en
and	en
how	en
Foopid	en
your	en
ex	en
is	en
!	univ
	
6	univ
Yrs	en
pehle	hi
b	hi
nhi	hi
thi	hi
wo	hi
n	en
ab	hi
b	hi
ni	hi
h	hi
..	univ
so	en
wts	en
d	en
difrnc	en
..	univ
0	univ
0	univ
chill	en
kro	hi
..	univ
:)	univ
	
chill	en
maar	hi
....	univ
many	en
awesome	en
kickass	en
things	en
to	en
do	hi
in	en
life	en
...	univ
involve	en
urself	en
in	en
good	en
activities	en
	
talk	en
to	en
your	en
parents	en
and	en
all	en
those	en
who	en
love	en
you	en
0	univ
	
better	en
than	en
career	en
!	univ
	
chill	en
....	univ
at	en
least	en
think	en
of	en
family	en
!!!!	univ
	
take	en
a	en
break	en
form	en
everything	en
....	univ
enjoy	en
life	en
..	univ
do	hi
things	en
you	en
were	en
planing	en
to	en
do	hi
from	en
long	en
time	en
....	univ
talk	en
to	en
your	en
parents	en
.,.,.,	univ
talk	en
to	en
them	en
about	en
your	en
childhood	en
....	univ
how	en
they	en
brought	en
you	en
up	en
.....	univ
your	en
parents	en
love	en
is	en
ultimate	en
love	en
which	en
never	en
leaves	en
you	en
....	univ
they	en
will	en
always	en
love	en
you	en
.,.,	univ
with	en
no	en
demands	hi
....	univ
0	univ
your	en
life	en
is	en
not	en
only	en
your's	en
your	en
parents	en
have	en
right	en
over	en
it	en
..	univ
they	en
brought	en
you	en
in	en
this	en
world	en
...	univ
think	en
about	en
what	en
will	en
happen	en
when	en
they	en
will	en
know	en
there	en
son	en
don't	en
want	en
to	en
live	en
......	univ
0	univ
live	en
is	en
precious	en
buddy	en
...	univ
you	en
don't	en
know	en
what	en
you	en
will	en
get	en
next	en
till	en
you	en
live	en
it	en
0	univ
	
Daaru	hi
pi	hi
...	univ
while	en
listening	en
to	en
vintage	en
melancholic	en
soulful	en
songs	en
...	univ
process	en
your	en
grief	en
...	univ
dont	en
deny	en
it	en
or	en
try	en
to	en
bury	en
it	en
under	en
forced	en
happiness	en
..	univ
Process	en
it	en
completely	en
to	en
attain	en
closure	en
...	univ
then	en
u	en
wont	en
HAVE	en
to	en
move	en
on	en
...	univ
u	en
automatically	en
WILL	en
0	univ
	
Try	en
this	en
:	univ
https://www.facebook.com/photo.php?fbid=509946682388098&set=a.486441174738649.1073741828.485160151533418&type=1&theater	univ
	
none	en
worth	en
you	en
and	en
your	en
suicide	en
more	en
than	en
your	en
parents	en
0	univ
	
go	en
ahead	en
:P	univ
	
#312	univ
:	univ
Unlike	en
guys	en
who	en
can	en
only	en
get	en
it	en
off	en
one	en
way	en
,	univ
we	en
girls	en
can	en
get	en
off	en
in	en
different	en
ways	en
...	univ
we	en
just	en
need	en
a	en
bit	en
of	en
friction	en
and	en
rock	en
back	en
and	en
forth	en
0	univ
Sadly	en
there	en
are	hi
no	en
handshowers	en
in	en
the	en
hostels	en
here	en
(	univ
D-uh	univ
whoever	en
designed	en
the	en
girl's	en
toilet	en
block	en
)	univ
but	en
it's	en
easy	en
to	en
rock	en
back	en
and	en
forth	en
in	en
the	en
liby	en
...	univ
I	en
did	en
that	en
once	en
while	en
mugging	en
with	en
a	en
classmate	en
0	univ
He	hi
had	en
NO	en
idea	en
...	univ
	
Gosh	en
!	univ
So	en
that's	en
wot	en
it	en
is	en
...	univ
With	en
all	en
those	en
old	en
ladies	en
in	en
rocking-chairs	en
!!!	univ
	
ironically	en
it	en
helps	en
!	univ
	
#311	univ
:	univ
I	en
hate	en
all	en
these	en
morons	en
who	en
comment	en
on	en
confessions	en
like	en
they	en
understand	en
what's	en
going	en
on	en
despite	en
not	en
being	en
from	en
IITB	acro
0	univ
	
and	en
yet	en
,	univ
you	en
don't	en
mind	en
when	en
they	en
like	en
your	en
confession	en
?	univ
do	hi
you	en
?	univ
:p	univ
	
#310	univ
:	univ
I	en
recently	en
got	en
dumped	en
by	en
my	en
ex	en
because	en
she	en
says	en
I	en
am	en
boring	en
,	univ
I	en
don't	en
dance	en
,	univ
I	en
can't	en
act	en
,	univ
I	en
can't	en
sing	en
and	en
I	en
don't	en
go	en
to	en
discs	en
and	en
pubs	en
0	univ
Is	hi
it	en
wrong	en
to	en
be	en
a	en
simple	en
guy	en
??	univ
	
You	en
were	en
her	en
boyfriend	en
...	univ
not	en
some	en
participant	en
in	en
a	en
talent	en
hunt	en
!	univ
Move	en
on	en
buddy	en
....	univ
she	en
is	en
not	en
worth	en
it	en
!	univ
	
Actually	en
all	en
those	en
r	en
mere	hi
excuses	en
...	univ
No	en
one	en
dumps	en
anyone	en
unless	en
they've	en
already	en
found	en
someone	en
better	en
0	univ
She's	en
just	en
trying	en
to	en
hide	en
the	en
fact	en
that	en
she	en
was	en
double-timing	en
on	en
U	en
..	univ
Samjhaa	hi
bitwaa	hi
?	univ
Doosri	hi
pakad	hi
ley	hi
..	univ
	
exactly	en
...	univ
she	en
need	en
a	en
person	en
who	en
can	en
be	en
gossiped	en
upon	en
and	en
flattered	en
about	en
while	en
being	en
an	en
eye-catcher	en
of	en
all	en
..	univ
so	en
the	en
conclusion	en
is	en
the	en
above	en
two	univ
persons	en
saying's	en
are	hi
absolutely	en
right	en
0	univ
Gear	en
up	en
back	en
yourself	en
and	en
you	en
will	en
be	en
able	en
to	en
feel	en
yourself	en
stronger	en
than	en
before	en
...	univ
while	en
moving	en
on	en
..	univ
IT	en
MIGHT	en
BE	en
TUFF	en
BUT	en
NOT	en
IMPOSSIBLE	en
buddt	en
0	univ
all	en
the	en
best	en
,	univ
tc	acro
0	univ
	
dude	en
..	univ
just	en
move	en
on	en
!!!	univ
she	en
never	en
deserved	en
you	en
..!!!	univ
chill	en
..	univ
next	en
time	en
please	en
be	en
with	en
someone	en
who	en
likes	en
real	en
YOU	en
!!!	univ
:D	univ
	
#309	univ
:	univ
I	en
graduated	en
from	en
IITB	acro
a	en
couple	en
of	en
years	en
ago	en
and	en
went	en
to	en
the	en
US	ne
0	univ
I	en
have	en
still	en
never	en
dated	en
a	en
desi	hi
gal	en
0	univ
No	en
regrets	en
,	univ
it's	en
too	en
much	en
effort	en
for	en
virtually	en
no	en
return	en
0	univ
	
But	en
Desi	hi
gals	en
have	en
'	univ
Qaatil	hi
adaayein	hi
'	univ
...	univ
which	en
firang	en
gals	en
lack	en
..	univ
It's	en
a	en
most	en
uniquely	en
beautiful	en
thing	en
but	en
it	en
may	hi
be	en
lost	en
on	en
those	en
who	en
dont	en
have	en
a	en
fine	en
appreciation	en
for	en
such	en
subtleties	en
0	univ
	
I	en
agree	en
	
Haha	univ
...	univ
	
#308	univ
:	univ
To	hi
Shanthanu	ne
Sathe	ne
(	univ
2012	univ
ME	acro
DD	en
pass-out	en
)	univ
0	univ
You	en
might	en
not	en
know	en
me	en
,	univ
but	en
I	en
stalked	en
you	en
for	en
years	en
0	univ
You're	en
the	en
cutest	en
guy	en
ever	en
I	en
had	en
this	en
obsessive	en
crush	en
on	en
you	en
for	en
years	en
and	en
fantasized	en
about	en
you	en
a	en
lot	en
0	univ
I	en
just	en
didn't	en
have	en
the	en
guts	en
to	en
tell	en
you	en
or	en
ask	en
you	en
out	en
0	univ
~	univ
Your	en
Secret	en
Admirer	en
,	univ
forever	en
	
Fouriers	en
stalkers	en
0	univ
Only	en
in	en
IIT	en
0	univ
	
I'm	en
hoping	en
this	en
is	en
a	en
chick	en
0	univ
:D	univ
also	en
0	univ
Stalker	en
FTW	acro
yo	univ
!	univ
:D	univ
	
ab	hi
to	en
bata	hi
deti	hi
yr	hi
apna	hi
naam	hi
usko	hi
	
I	en
have	en
a	en
hunch	en
that	en
this	en
might	en
be	en
a	en
soon-to-be-dead	en
baby	en
0	univ
	
http://4.bp.blogspot.com/-M7DoeZ1EfIE/TtnMRYLHmXI/AAAAAAAAALQ/u5IH10AwnCY/s1600/stalker.jpg	univ
	
Shantanu	ne
Sathe	ne
:D	univ
	
#307	univ
:	univ
I	en
once	en
stole	en
a	en
campusite's	ne
laptop	en
and	en
sold	en
it	en
online	en
0	univ
Bought	en
a	en
lot	en
of	en
goodies	en
that	en
month	en
0	univ
I'm	en
not	en
sorry	en
0	univ
	
Dear	en
fellow	en
iitian	ne
,	univ
please	en
contact	en
me	en
0	univ
That	en
laptop	en
had	en
lots	en
of	en
important	en
stuff	en
0	univ
I	en
can	en
understand	en
ur	en
problem	en
and	en
even	en
if	en
u	en
are	hi
not	en
,	univ
i	en
am	en
sorry	en
that	en
I	en
didn't	en
post	en
a	en
reward	en
kind	en
of	en
thing	en
that	en
day	hi
0	univ
My	en
data	en
could	en
have	en
been	en
saved	en
if	en
i	en
had	en
done	en
that	en
0	univ
I	en
will	en
do	hi
no	en
harm	en
to	en
u	en
0	univ
I	en
will	en
repurchase	en
that	en
laptop	en
from	en
the	en
store	en
u	en
sold	en
it	en
to	en
0	univ
Now	en
as	en
u	en
have	en
got	en
the	en
goodies	en
u	en
wanted	en
,	univ
please	en
do	hi
this	en
favour	en
to	en
me	en
..	univ
as	en
a	en
fellow	en
campusite	en
..	univ
please	en
..	univ
	
@Aap	univ
chutiye	hi
hai	hi
	
#306	univ
:	univ
3	univ
of	en
us	hi
get	en
kicks	en
when	en
we	en
run	en
bare-chested	en
in	en
camo	en
pants	en
while	en
listening	en
to	en
a	en
particular	en
soundtrack	en
we	en
like	en
on	en
loop	en
0	univ
We've	en
been	en
caught	en
by	en
guards	en
twice	en
&	en
had	en
tough	en
time	en
explaining	en
why	en
we	en
were	en
half	en
naked	en
sunning	en
around	en
screaming	en
Hannah	ne
&	en
Selena	ne
...	univ
It	en
may	hi
seem	en
idiotic	en
but	en
we	en
get	en
an	en
amazing	en
adrenaline	en
rush	en
doing	en
this	en
,	univ
I	en
guess	en
it	en
is	en
that	en
awesome	en
background	en
music	en
...	univ
	
#305	univ
:	univ
I'm	en
a	en
Sophie	ne
0	univ
My	en
roomie	en
colorfully	en
talks	en
in	en
his	en
sleep	en
uttering	en
gems	en
like	en
\	univ
"	univ	G_X
Moti	hi	G_J
,	univ	G_X
aaj	hi	G_R
tu	hi	G_PRP
chudegi	hi	G_V
,	univ	G_X
mera	hi	G_PRP
lund	hi	G_N
bhaya	hi	G_V
kya	hi	G_PRP
tujhe	hi	G_PRP
?	univ	G_X
\	univ	G_N
"	univ
usually	en
followed	en
by	en
lusty	en
moaning	en
and	en
the	en
occassional	en
lecherous	en
scream	en
0	univ
Nosises	en
of	en
the	en
sort	en
have	en
been	en
heard	en
time	en
and	en
again	en
in	en
our	en
wing	hi
0	univ
So	en
one	en
time	en
a	en
few	en
of	en
us	hi
decided	en
to	en
reply	en
to	en
each	en
on	en
of	en
his	en
sleep-shouts	en
in	en
a	en
pseudo-feminine	en
voice	en
0	univ
Disaster	en
0	univ
Our	en
responses	en
aroused	en
him	en
so	en
much	en
more	en
that	en
the	en
shithead	en
grabbed	en
his	en
crotch	en
a	en
few	en
times	ne
and	en
then	en
pulled	en
his	en
wang	hi
right	en
out	en
and	en
started	en
beating	en
his	en
monkey	en
0	univ
And	en
we	en
just	en
watched	en
like	en
chootiyas	hi
0	univ
	
:	univ
poop	en
:	univ
	
#304	univ
:	univ
To	hi
a	en
certain	en
someone	en
named	en
Xxxxxxa	ne
Xxxi	ne
in	en
M	en
0	univ
Sc	hi
Chem	en
0	univ
You	en
ran	en
the	en
biggest	en
love	en
triangles	en
,	univ
quadrilaterals	en
...	univ
polygons	en
ever	en
!.	univ
Hats	en
off	en
!	univ
#Victim	univ
	
good	en
job	en
for	en
this	en
person	en
	
ha	univ
ha	univ
ha	univ
:D	univ
ultimate	en
confession	en
!!!	univ
	
mutual	en
masterbation	en
for	en
win	en
..	univ
	
I	en
think	en
he	hi
just	en
wants	en
to	en
discharge	en
some	en
sort	en
of	en
bodily	en
fluid	en
in	en
your	en
presence	en
...	univ
And	en
tear-ducts	en
seem	en
to	en
be	en
culturally-permissible	en
in	en
your	en
opinion	en
0	univ
0	univ
IMHO	univ
That's	en
what	en
it	en
boils	en
down	en
to	en
!	univ
	
he	hi
Cries	en
....	univ
hahaha	univ
....	univ
Live	en
Him	en
be	en
my	en
GF	acro
;)	univ
	
He	hi
cries	en
and	en
cries	en
and	en
cries	en
becoz	en
u	en
wnt	en
let	en
him	en
do	hi
it	en
?	univ
Did	en
you	en
say	hi
you	en
were	en
seeing	en
a	en
\	univ
"	univ	G_X
guy\	en	G_N
"	univ
?	univ
;)	univ
	
#302	univ
:	univ
I	en
made	en
a	en
big	en
mistake	en
signing	en
up	en
for	en
an	en
internship	en
0	univ
This	en
is	en
what	en
happens	en
when	en
you	en
join	en
a	en
giveup	en
internship	en
just	en
for	en
money	en
....	univ
They	en
fuck	en
you	en
each	en
and	en
every	en
day	hi
and	en
when	en
your	en
stamina	en
is	en
over	en
they	en
ask	en
you	en
why	en
you	en
don't	en
have	en
the	en
capability	en
to	en
get	en
fucked	en
further	en
since	en
you	en
are	hi
an	en
IITian	ne
0	univ
And	en
then	en
they	en
fire	hi
you	en
with	en
placement	en
penalty	en
points	en
and	en
fine	en
(	univ
I	en
didn't	en
even	en
know	en
such	en
things	en
happen	en
)	univ
0	univ
0	univ
So	en
just	en
a	en
piece	en
of	en
advice	en
-	univ
don't	en
sign	en
any	en
damn	en
internship	en
offer	en
if	en
you	en
know	en
you	en
don't	en
like	en
it	en
,	univ
then	en
a	en
sidey	en
project	en
is	en
the	en
best	en
thing	en
to	en
do	hi
0	univ
If	en
anyone	en
knows	en
how/where	en
to	en
check	en
placement	en
penalty	en
points	en
,	univ
please	en
comment	en
0	univ
#giveup	univ
@intern	univ
	
Bhavesh	ne
Gore	ne
:P	univ
	
#301	univ
:	univ
We	en
have	en
instituted	en
a	en
new	en
award	en
for	en
the	en
best	en
rack	en
at	en
IITB	acro
0	univ
This	en
year's	en
undisputed	en
winner	en
is	en
Xxxxxxi	ne
Xxxxxxa	ne
;)	univ
[	univ
sorry	en
confessor	en
,	univ
we	en
can't	en
publish	en
names	en
but	en
feel	en
free	en
to	en
tag	en
whoever	en
you	en
like	en
]	univ
	
#300	univ
:	univ
One	en
of	en
my	en
wingmates	en
was	en
a	en
maha	hi
nbdu	acro
and	en
constantly	en
mugging	en
night	en
and	en
day	hi
0	univ
He	hi
even	en
preferred	en
mugging	en
instead	en
of	en
fapping	en
to	en
porn	en
0	univ
The	en
wing	hi
decided	en
to	en
act	en
decisively	en
to	en
end	en
this	en
incorrigible	en
menace	en
0	univ
One	en
day	hi
during	en
midsems	en
this	en
inhuman	en
muggu	hi
started	en
complaining	en
of	en
a	en
headache	en
as	en
he	hi
had	en
been	en
mugging	en
for	en
14	univ
hours	en
straight	en
,	univ
and	en
was	en
upset	en
that	en
he	hi
can't	en
keep	en
mugging	en
0	univ
This	en
was	en
the	en
opportune	en
moment	en
we	en
had	en
been	en
waiting	en
for	en
0	univ
I	en
quickly	en
substituted	en
isabgol	ne
(	univ
laxative	en
)	univ
into	en
a	en
Multi	en
Vitamin	en
formula	en
capsule	en
bottle	en
and	en
told	en
him	en
this	en
will	en
keep	en
him	en
alert	en
throughout	en
the	en
night	en
,	univ
and	en
he	hi
should	en
take	en
2	univ
tablets	en
every	en
hour	en
0	univ
The	en
chootiya	hi
kept	en
taking	en
isabgol	ne
throughout	en
the	en
night	en
and	en
next	en
morning	en
he	hi
had	en
to	en
bunk	en
the	en
midsems	en
because	en
he	hi
was	en
stuck	en
in	en
the	en
bog	en
jetting	en
it	en
all	en
out	en
...	univ
	
#299	univ
[	univ
M2K	acro
]:	univ
In	en
the	en
winter	en
of	en
'	univ
99	univ
I	en
came	en
up	en
with	en
a	en
brilliant	en
plan	en
0	univ
My	en
wingman	en
and	en
I	en
would	en
walk	en
up	en
to	en
any	en
2	univ
random	en
chicks	en
late	en
nights	en
and	en
tell	en
them	en
we	en
are	hi
from	en
the	en
campus	en
security	en
cell	en
,	univ
anti-leopard	en
squad	en
...	univ
And	en
as	en
it	en
was	en
our	en
duty	en
to	en
ensure	en
the	en
safety	en
of	en
all	en
outsiders	en
,	univ
we	en
got	en
to	en
latch	en
on	en
to	en
and	en
hang	en
out	en
with	en
new	en
chicks	en
almost	en
every	en
day	hi
of	en
MI	acro
that	en
winter	en
,	univ
and	en
we	en
got	en
new	en
numbers	en
every	en
day	hi
of	en
MI	acro
0	univ
In	en
2000	univ
we	en
expanded	en
our	en
leopard	en
protection	en
service	en
and	en
we	en
started	en
targeting	en
IDC	acro
babes	en
(	univ
at	en
that	en
time	en
those	en
were	en
the	en
only	en
decent	en
quality	en
women	en
around	en
,	univ
and	en
in	en
any	en
case	en
H10	univ
knew	en
us	hi
very	en
well	en
)	univ
0	univ
And	en
why	en
did	en
they	en
fall	en
for	en
this	en
?	univ
We	en
had	en
printed	en
fake	en
ID	acro
cards	en
with	en
IITB-LPS	acro
on	en
them	en
;)	univ
	
:	univ
like	en
:	univ
	
#298	univ
:	univ
There	en
was	en
this	en
girl	en
who	en
always	en
visited	en
H13	univ
,	univ
to	en
meet	en
guys	en
...	univ
once	en
near	en
powai	ne
lake	ne
she	en
told	en
me	en
that	en
she	en
lived	en
with	en
guys	en
in	en
Delhi	ne
for	en
a	en
year	en
but	en
she	en
never	en
did	en
anything	en
with	en
them	en
and	en
still	en
doesn't	en
know	en
how	en
to	en
kiss	en
0	univ
I	en
don't	en
believe	en
that	en
0	univ
What	en
a	en
bitch	en
!	univ
Guys	en
beware	en
of	en
her	en
and	en
never	en
get	en
sentimental	en
if	en
she	en
talks	en
to	en
you	en
...	univ
I	en
think	en
she's	en
lying	en
0	univ
	
Sherlock	ne
detected	en
	
hmmm	univ
!	univ
	
how	en
do	hi
u	en
know	en
???	univ
:P	univ
	
#297	univ
:	univ
I	en
didn't	en
clear	en
my	en
last	en
FF	ne
on	en
time	en
0	univ
So	en
I	en
didn't	en
get	en
any	en
placement	en
offer	en
0	univ
This	en
seemingly	en
has	en
ruined	en
my	en
career	en
or	en
whatever	univ
that	en
I	en
could	en
have	en
had	en
if	en
I	en
would	en
have	en
done	en
everything	en
on	en
time	en
like	en
everyone	en
else	en
did	en
0	univ
Now	en
I'm	en
stuck	en
in	en
a	en
menial	en
job	en
with	en
menial	en
pay	hi
0	univ
0	univ
0	univ
I	en
have	en
no	en
idea	en
what	en
to	en
do	hi
or	en
where	en
to	en
go	en
or	en
how	en
to	en
make	en
up	en
for	en
lost	en
time	en
0	univ
And	en
now	en
I'm	en
too	en
old	en
to	en
start	en
anywhere	en
afresh	en
0	univ
0	univ
0	univ
Serious	en
suggestions	en
required	en
...	univ
and	en
not	en
follow	en
your	en
passion	en
and	en
dreams	en
and	en
all	en
...	univ
0	univ
0	univ
suggestions	en
or	en
help	en
...	univ
anyone	en
??	univ
	
message	en
me	en
0	univ
would	en
probably	en
be	en
able	en
to	en
help	en
you	en
out	en
0	univ
	
Tension	en
mat	hi
le	hi
buddy	en
0	univ
Just	en
enjoy	en
yourself	en
and	en
remember	en
that	en
many	en
of	en
the	en
most	en
successful	en
people	en
failed	en
badly	en
before	en
they	en
hit	en
their	en
peak	en
0	univ
Steve	ne
jobs	ne
got	en
fired	en
from	en
his	en
own	en
company	en
0	univ
Brad	ne
pit	ne
used	en
to	en
dress	en
up	en
as	en
a	en
giant	en
chicken	en
before	en
he	hi
hit	en
big	en
as	en
a	en
huge	en
hollywood	en
star	en
	
work	en
for	en
a	en
startup	en
!	univ
or	en
an	en
mbA	acro
!	univ
	
open	en
a	en
start	en
up	en
:D	univ
	
Hey	univ
PM	acro
me	en
&	en
I	en
can	en
connect	en
to	en
a	en
relevant	en
contact	en
based	en
on	en
your	en
interests	en
	
btw	acro
if	en
u	en
dont	en
have	en
any	en
experience	en
dont	en
try	en
silly	en
thing	en
like	en
opening	en
startup	en
0	univ
	
i	en
can	en
really	en
help	en
u	en
,	univ
because	en
i	en
have	en
seen	en
that	en
0	univ
	
one	en
door	en
closed	en
many	en
door	en
opened	en
call	en
me	en
7737897988	univ
	
Private	en
message	en
me	en
and	en
I	en
can	en
connect	en
you	en
to	en
someone	en
who	en
helped	en
me	en
a	en
lot	en
	
[	univ
Admin	en
Note	en
]	univ
Hello	en
everyone	en
,	univ
I	en
was	en
unwell	en
for	en
a	en
week	en
but	en
I	en
am	en
back	en
now	en
0	univ
Please	en
send	en
in	en
your	en
100%	univ
anon	en
confessions	en
to	en
www.iitbsecrets.com	univ
	
friends	en
this	en
is	en
a	en
new	en
page	en
for	en
confessing	en
all	en
the	en
mischiefs	en
you	en
done	en
in	en
your	en
engineering	en
...	univ
some	en
senti	en
moments	en
,	univ
some	en
mental	en
moments	en
,	univ
some	en
loving	en
some	en
fighting	en
moments	en
and	en
lot	en
more	en
all	en
things	en
we	en
can	en
think	en
of	en
can	en
be	en
share	en
here	en
0	univ
https://www.facebook.com/pages/Engineering-student-confessions/678063268872714?ref=stream	univ
	
kya	hi
hai	hi
beeee	hi
....????	univ
	
Darpan	ne
Malkan	ne
Vinay	ne
Dubey	ne
,	univ
I	en
even	en
read	en
some	en
serious	en
suggestions	en
regarding	en
the	en
new	en
MoodI	ne
poster	en
being	en
sexist	en
,	univ
what	en
are	hi
the	en
view	en
points	en
of	en
people	en
behind	en
the	en
making	en
of	en
that	en
poster	en
...	univ
:)	univ
	
Saksham	ne
Jain	ne
	
#295	univ
:	univ
This	en
is	en
an	en
Inter-IIT	en
love	en
story	en
0	univ
I	en
was	en
a	en
simple	en
guy	en
and	en
never	en
ever	en
thought	en
I	en
will	en
fall	en
in	en
love	en
or	en
get	en
addicted	en
to	en
